f_property_type,f_room_type,f_room_type2,f_neighbourhood_cleansed,n_accommodates,n_review_scores_rating,n_number_of_reviews,n_reviews_per_month,n_minimum_nights,n_beds,n_days_since,d_airconditioning,d_bathtub,d_bedlinens,d_bodysoap,d_carbonmonoxidealarm,d_coffeemaker,d_conditioner,d_cookingbasics,d_dedicatedworkspace,d_dishesandsilverware,d_dryer,d_elevator,d_essentials,d_ethernetconnection,d_extrapillowsandblankets,d_fireextingr,d_firstaidkit,d_hairdryer,d_hangers,d_heating,d_hotthampoo,d_hotwater,d_iron,d_keypad,d_kitchen,d_ledropoffallowed,d_lockonbedroomdoor,d_lockbox,d_longtermstaysallowed,d_microwave,d_oven,d_paidparkingoffpremises,d_patioorbalcony,d_privateentrance,d_refrigerator,d_roomdarkeningshades,d_shampoo,d_showergel,d_singlelevelhome,d_smartlock,d_smokealarm,d_washer,d_stove_gas_or_elect,d_tv,d_wifi,price,price_day,id,usd_price_day,ln_usd_price_day,n_accommodates2,ln_accommodates,ln_accommodates2,ln_beds,ln_number_of_reviews,f_number_of_reviews,f_minimum_nights,flag_days_since,flag_review_scores_rating,flag_reviews_per_month,flag_n_number_of_reviews,ln_days_since,ln_days_since2,ln_days_since3,n_days_since2,n_days_since3,ln_review_scores_rating
Apartment,Entire home/apt,Entire/Apt,Minato Ku,3,93,24,1.14,1,2,628,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,"$9,771.00",9771,30917420,93.8016,4.541181913435997,9,1.0986122886681098,1.206948960812582,1.0986122886681098,3.2188758248682006,2,1,0,0,0,0,6.444131256700441,41.5268276535836,267.60432807407034,394384,247673152,4.532599493153256
Apartment,Entire home/apt,Entire/Apt,Minato Ku,3,97,37,2.79,1,2,397,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,"$9,757.00",9757,30918045,93.6672,4.539748074599603,9,1.0986122886681098,1.206948960812582,1.0986122886681098,3.6375861597263857,2,1,0,0,0,0,5.986452005284438,35.837607611574064,214.54011795090437,157609,62570773,4.574710978503383
Apartment,Private room,Private,Minato Ku,3,80,5,0.27,1,2,552,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,"$9,271.00",9271,30918176,89.0016,4.4886543470986355,9,1.0986122886681098,1.206948960812582,1.0986122886681098,1.791759469228055,2,1,0,0,0,0,6.315358001522335,39.88374668739218,251.88013877291212,304704,168196608,4.382026634673881
Apartment,Entire home/apt,Entire/Apt,Nakano Ku,3,100,2,0.1,30,2,611,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,"$5,000.00",5000,30942029,47.99999999999999,3.8712010109078907,9,1.0986122886681098,1.206948960812582,1.0986122886681098,1.0986122886681098,2,3,0,0,0,0,6.416732282512326,41.174453185435844,264.2054429697787,373321,228099131,4.605170185988092
Apartment,Entire home/apt,Entire/Apt,Minato Ku,3,94,26,1.24,1,2,629,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,"$7,914.00",7914,30942417,75.97439999999999,4.330396441437023,9,1.0986122886681098,1.206948960812582,1.0986122886681098,3.295836866004329,2,1,0,0,0,0,6.4457198193855785,41.547303990020055,267.8022807705098,395641,248858189,4.543294782270004
Apartment,Entire home/apt,Entire/Apt,Minato Ku,3,93,11,0.84,1,2,392,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,"$10,357.00",10357,30942512,99.42719999999998,4.599425718080532,9,1.0986122886681098,1.206948960812582,1.0986122886681098,2.4849066497880004,2,1,0,0,0,0,5.973809611869261,35.686401278861574,213.18376697268675,153664,60236288,4.532599493153256
Apartment,Private room,Private,Minato Ku,3,98,8,0.56,1,2,426,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,"$8,971.00",8971,30942618,86.12159999999999,4.455760251050937,9,1.0986122886681098,1.206948960812582,1.0986122886681098,2.1972245773362196,2,1,0,0,0,0,6.056784013228625,36.68463258290185,222.1908961592858,181476,77308776,4.584967478670572
Apartment,Entire home/apt,Entire/Apt,Minato Ku,3,90,26,1.17,1,2,666,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,"$8,343.00",8343,30942648,80.0928,4.383185962393728,9,1.0986122886681098,1.206948960812582,1.0986122886681098,3.295836866004329,2,1,0,0,0,0,6.502790045915623,42.286278381259315,274.9787901364701,443556,295408296,4.499809670330265
Apartment,Private room,Private,Minato Ku,3,93,14,0.67,1,2,624,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,"$10,771.00",10771,30944650,103.40159999999999,4.638620435842424,9,1.0986122886681098,1.206948960812582,1.0986122886681098,2.70805020110221,2,1,0,0,0,0,6.437751649736401,41.444646303683754,266.8103401142817,389376,242970624,4.532599493153256
Apartment,Entire home/apt,Entire/Apt,Minato Ku,3,100,3,1.43,1,2,62,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,"$9,371.00",9371,30944713,89.96159999999999,4.499382912615477,9,1.0986122886681098,1.206948960812582,1.0986122886681098,1.3862943611198906,2,1,0,0,0,0,4.143134726391533,17.16556536103144,71.11924994543297,3844,238328,4.605170185988092
Apartment,Entire home/apt,Entire/Apt,Minato Ku,3,100,3,0.24,1,2,369,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,"$6,929.00",6929,30944755,66.5184,4.197478601119035,9,1.0986122886681098,1.206948960812582,1.0986122886681098,1.3862943611198906,2,1,0,0,0,0,5.91350300563827,34.96951779769285,206.79234860237764,136161,50243409,4.605170185988092
Apartment,Private room,Private,Minato Ku,3,87,11,0.54,1,2,609,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,"$10,286.00",10286,30944784,98.7456,4.592546845826515,9,1.0986122886681098,1.206948960812582,1.0986122886681098,2.4849066497880004,2,1,0,0,0,0,6.413458957167357,41.132455795270204,263.8013170504661,370881,225866529,4.465908118654584
Apartment,Entire home/apt,Entire/Apt,Setagaya Ku,5,99,69,2.82,1,1,732,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,"$9,217.00",9217,30945138,88.4832,4.482812703485318,25,1.6094379124341003,2.5902903939802346,1.6094379124341003,4.248495242049359,3,1,0,0,0,0,6.597145701886651,43.52233141192152,287.12316161024444,535824,392223168,4.59511985013459
Apartment,Entire home/apt,Entire/Apt,Minato Ku,4,100,2,1,1,3,59,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,"$12,394.00",12394,30945191,118.98239999999998,4.778975583013706,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,1.0986122886681098,2,1,0,0,0,0,4.0943445622221,16.763657394197683,68.63618949488759,3481,205379,4.605170185988092
Apartment,Private room,Private,Minato Ku,4,93,11,0.65,1,3,503,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,"$12,614.00",12614,30945224,121.0944,4.79657040671525,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,2.4849066497880004,2,1,0,0,0,0,6.222576268071369,38.720455411965006,240.94098693540903,253009,127263527,4.532599493153256
Apartment,Entire home/apt,Entire/Apt,Minato Ku,3,80,5,0.29,1,2,510,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,"$14,000.00",14000,30945299,134.39999999999998,4.900820428089049,9,1.0986122886681098,1.206948960812582,1.0986122886681098,1.791759469228055,2,1,0,0,0,0,6.236369590203704,38.89230566561752,242.54679234596435,260100,132651000,4.382026634673881
Apartment,Private room,Private,Toshima Ku,2,100,2,0.09,30,1,643,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,"$2,500.00",2500,30947499,23.999999999999996,3.1780538303479453,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,1.0986122886681098,2,3,0,0,0,0,6.467698726104354,41.831126811651885,270.5511255912306,413449,265847707,4.605170185988092
Apartment,Entire home/apt,Entire/Apt,Setagaya Ku,2,99,65,2.79,2,2,697,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,"$7,886.00",7886,30948475,75.70559999999999,4.326852133929226,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,4.189654742026425,3,2,0,0,0,0,6.548219102762372,42.87917341778205,280.78222248498093,485809,338608873,4.59511985013459
Apartment,Entire home/apt,Entire/Apt,Setagaya Ku,4,97,56,2.31,2,1,725,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,"$10,714.00",10714,30948796,102.85439999999998,4.633314395932559,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,4.04305126783455,3,2,0,0,0,0,6.587550014824796,43.395815197818166,285.87210304972115,525625,381078125,4.574710978503383
Apartment,Entire home/apt,Entire/Apt,Shinagawa Ku,4,97,52,2.12,1,3,736,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,"$6,500.00",6500,30964848,62.39999999999999,4.133565275375382,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,3.970291913552122,3,1,0,0,0,0,6.602587892189336,43.594166874085225,287.8343183729165,541696,398688256,4.574710978503383
Apartment,Entire home/apt,Entire/Apt,Taito Ku,3,96,49,1.98,2,2,741,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,"$3,800.00",3800,30965622,36.48,3.5967641652061304,9,1.0986122886681098,1.206948960812582,1.0986122886681098,3.912023005428146,2,2,0,0,0,0,6.60934924316738,43.68349741815722,288.71949059960167,549081,406869021,4.564348191467836
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,2,85,40,1.67,1,1,716,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,"$5,314.00",5314,30968872,51.014399999999995,3.932107945811412,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,3.713572066704308,2,1,0,0,0,0,6.57507584059962,43.231622309636805,284.25119539802046,512656,367061696,4.442651256490317
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,2,89,44,1.8,1,1,733,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,"$10,357.00",10357,30969222,99.42719999999998,4.599425718080532,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,3.8066624897703196,2,1,0,0,0,0,6.598509028614515,43.54032140070727,287.30120387134474,537289,393832837,4.48863636973214
Apartment,Private room,Private,Taito Ku,2,98,58,2.37,1,2,732,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,"$5,800.00",5800,30969939,55.67999999999999,4.019621016026164,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,4.07753744390572,3,1,0,0,0,0,6.597145701886651,43.52233141192152,287.12316161024444,535824,392223168,4.584967478670572
Apartment,Private room,Private,Taito Ku,2,97,59,2.41,1,2,732,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,"$5,800.00",5800,30971496,55.67999999999999,4.019621016026164,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,4.0943445622221,3,1,0,0,0,0,6.597145701886651,43.52233141192152,287.12316161024444,535824,392223168,4.574710978503383
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,2,88,39,1.6,1,1,732,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,"$10,929.00",10929,30971705,104.91839999999999,4.653182905168327,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,3.6888794541139363,2,1,0,0,0,0,6.597145701886651,43.52233141192152,287.12316161024444,535824,392223168,4.477336814478207
Apartment,Private room,Private,Taito Ku,5,97,46,1.89,1,3,730,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,"$8,800.00",8800,31001437,84.47999999999999,4.436514819957951,25,1.6094379124341003,2.5902903939802346,1.6094379124341003,3.8501476017100584,2,1,0,0,0,0,6.594413459749778,43.48628887812904,286.7665686925012,532900,389017000,4.574710978503383
Apartment,Entire home/apt,Entire/Apt,Chuo Ku,3,98,47,1.93,2,1,729,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,"$12,075.00",12075,31001456,115.91999999999999,4.752900298012427,9,1.0986122886681098,1.206948960812582,1.0986122886681098,3.871201010907891,2,2,0,0,0,0,6.593044534142437,43.468236229185464,286.58801727964345,531441,387420489,4.584967478670572
Apartment,Entire home/apt,Entire/Apt,Chuo Ku,4,98,57,2.35,2,1,728,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,"$10,925.00",10925,31001748,104.88,4.652816839455444,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,4.060443010546419,3,2,0,0,0,0,6.591673732008658,43.450162589252955,286.409295391084,529984,385828352,4.584967478670572
Apartment,Entire home/apt,Entire/Apt,Nakano Ku,3,94,33,1.35,1,2,735,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,"$7,529.00",7529,31003549,72.27839999999999,4.280525329341776,9,1.0986122886681098,1.206948960812582,1.0986122886681098,3.5263605246161616,2,1,0,0,0,0,6.601230118728877,43.57623908041326,287.65678187855434,540225,397065375,4.543294782270004
Apartment,Entire home/apt,Entire/Apt,Sumida Ku,6,95,50,2.05,1,3,729,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,"$5,300.00",5300,31009273,50.879999999999995,3.9294699190318667,36,1.791759469228055,3.210401995568401,1.791759469228055,3.9318256327243257,2,1,0,0,0,0,6.593044534142437,43.468236229185464,286.58801727964345,531441,387420489,4.553876891600541
Apartment,Entire home/apt,Entire/Apt,Sumida Ku,6,97,39,1.59,1,3,733,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,"$3,400.00",3400,31009517,32.64,3.4855385300959063,36,1.791759469228055,3.210401995568401,1.791759469228055,3.6888794541139363,2,1,0,0,0,0,6.598509028614515,43.54032140070727,287.30120387134474,537289,393832837,4.574710978503383
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,82,17,0.7,2,3,724,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,"$11,000.00",11000,31012139,105.6,4.659658371272161,9,1.0986122886681098,1.206948960812582,1.0986122886681098,2.8903717578961645,2,2,0,0,0,0,6.586171654854675,43.37765706721117,285.6926954300727,524176,379503424,4.406719247264253
Apartment,Entire home/apt,Entire/Apt,Itabashi Ku,2,94,36,1.47,1,2,735,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,"$4,857.00",4857,31013147,46.627199999999995,3.8421840618373984,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,3.6109179126442243,2,1,0,0,0,0,6.601230118728877,43.57623908041326,287.65678187855434,540225,397065375,4.543294782270004
Apartment,Entire home/apt,Entire/Apt,Taito Ku,4,96,23,1.05,2,2,656,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,"$14,000.00",14000,31023115,134.39999999999998,4.900820428089049,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,3.1780538303479458,2,2,0,0,0,0,6.48768401848461,42.09004392370062,273.0669053011078,430336,282300416,4.564348191467836
Apartment,Entire home/apt,Entire/Apt,Chuo Ku,3,98,53,2.18,2,1,730,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,"$11,911.00",11911,31024466,114.34559999999999,4.739225441372555,9,1.0986122886681098,1.206948960812582,1.0986122886681098,3.9889840465642745,3,2,0,0,0,0,6.594413459749778,43.48628887812904,286.7665686925012,532900,389017000,4.584967478670572
Apartment,Entire home/apt,Entire/Apt,Suginami Ku,5,97,7,0.32,3,3,646,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,"$21,000.00",21000,31027507,201.6,5.306285536197214,25,1.6094379124341003,2.5902903939802346,1.6094379124341003,2.0794415416798357,2,3,0,0,0,0,6.472346294500901,41.891266555939545,271.1347838652848,417316,269586136,4.574710978503383
Apartment,Entire home/apt,Entire/Apt,Toshima Ku,3,93,47,1.93,1,2,730,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,"$6,929.00",6929,31028081,66.5184,4.197478601119035,9,1.0986122886681098,1.206948960812582,1.0986122886681098,3.871201010907891,2,1,0,0,0,0,6.594413459749778,43.48628887812904,286.7665686925012,532900,389017000,4.532599493153256
Apartment,Entire home/apt,Entire/Apt,Higashimurayama Shi,6,94,25,1.03,1,0,730,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,"$6,214.00",6214,31045903,59.654399999999995,4.088567909444646,36,1.791759469228055,3.210401995568401,0,3.258096538021482,2,1,0,0,0,0,6.594413459749778,43.48628887812904,286.7665686925012,532900,389017000,4.543294782270004
Apartment,Entire home/apt,Entire/Apt,Katsushika Ku,2,93,12,0.5,1,1,717,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,"$5,025.00",5025,31061441,48.239999999999995,3.8761885524189297,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,2.5649493574615367,2,1,0,0,0,0,6.576469569048224,43.24995199261733,284.4319931422445,514089,368601813,4.532599493153256
Apartment,Entire home/apt,Entire/Apt,Edogawa Ku,6,92,36,1.47,1,4,735,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,"$16,800.00",16800,31061769,161.27999999999997,5.083141984883004,36,1.791759469228055,3.210401995568401,1.791759469228055,3.6109179126442243,2,1,0,0,0,0,6.601230118728877,43.57623908041326,287.65678187855434,540225,397065375,4.5217885770490405
Apartment,Entire home/apt,Entire/Apt,Edogawa Ku,2,95,31,1.3,1,3,715,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,"$10,350.00",10350,31062118,99.35999999999999,4.598749618185169,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,3.4657359027997265,2,1,0,0,0,0,6.573680166960646,43.21327093749174,284.07022211128634,511225,365525875,4.553876891600541
Apartment,Entire home/apt,Entire/Apt,Edogawa Ku,3,98,24,1,1,2,717,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,"$13,800.00",13800,31062223,132.48,4.886431690636949,9,1.0986122886681098,1.206948960812582,1.0986122886681098,3.2188758248682006,2,1,0,0,0,0,6.576469569048224,43.24995199261733,284.4319931422445,514089,368601813,4.584967478670572
Apartment,Entire home/apt,Entire/Apt,Katsushika Ku,2,91,25,1.03,1,2,730,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,"$16,643.00",16643,31065073,159.7728,5.07375280607838,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,3.258096538021482,2,1,0,0,0,0,6.594413459749778,43.48628887812904,286.7665686925012,532900,389017000,4.51085950651685
Apartment,Entire home/apt,Entire/Apt,Katsushika Ku,3,93,12,0.5,1,2,715,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,"$19,866.00",19866,31065397,190.71359999999999,5.250772826266955,9,1.0986122886681098,1.206948960812582,1.0986122886681098,2.5649493574615367,2,1,0,0,0,0,6.573680166960646,43.21327093749174,284.07022211128634,511225,365525875,4.532599493153256
Apartment,Entire home/apt,Entire/Apt,Katsushika Ku,3,91,13,0.54,1,2,722,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,"$10,912.00",10912,31065664,104.75519999999999,4.651626199574896,9,1.0986122886681098,1.206948960812582,1.0986122886681098,2.6390573296152584,2,1,0,0,0,0,6.583409222158765,43.34127698640507,285.3333626124366,521284,376367048,4.51085950651685
Apartment,Private room,Private,Ota Ku,2,81,28,1.15,1,2,728,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,"$2,721.00",2721,31066073,26.121599999999997,3.2627625582748996,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,3.367295829986474,2,1,0,0,0,0,6.591673732008658,43.450162589252955,286.409295391084,529984,385828352,4.394449154672439
Apartment,Private room,Private,Ota Ku,2,82,28,1.22,1,1,688,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,"$3,679.00",3679,31066338,35.3184,3.564404074596428,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,3.367295829986474,2,1,0,0,0,0,6.535241271013659,42.70937847036022,279.1160928388403,473344,325660672,4.406719247264253
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,4,97,36,1.49,1,4,722,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,"$15,000.00",15000,31074491,144,4.969813299576001,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,3.6109179126442243,2,1,0,0,0,0,6.583409222158765,43.34127698640507,285.3333626124366,521284,376367048,4.574710978503383
Apartment,Entire home/apt,Entire/Apt,Nakano Ku,3,93,38,1.62,2,2,701,1,0,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,"$10,000.00",10000,31075633,95.99999999999999,4.564348191467836,9,1.0986122886681098,1.206948960812582,1.0986122886681098,3.6635616461296463,2,2,0,0,0,0,6.553933404025811,42.954043064405354,281.51793767776945,491401,344472101,4.532599493153256
Apartment,Entire home/apt,Entire/Apt,Toshima Ku,4,88,22,0.92,1,4,720,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,"$11,973.00",11973,31079596,114.9408,4.744417213208497,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,3.1354942159291497,2,1,0,0,0,0,6.580639137284949,43.3048114551664,284.9733370946136,518400,373248000,4.477336814478207
Apartment,Entire home/apt,Entire/Apt,Nakano Ku,4,40,2,0.09,1,0,688,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,"$3,186.00",3186,31090432,30.585599999999996,3.420529309961647,16,1.3862943611198906,1.9218120556728056,0,1.0986122886681098,2,1,0,0,0,0,6.535241271013659,42.70937847036022,279.1160928388403,473344,325660672,3.6888794541139363
Apartment,Entire home/apt,Entire/Apt,Sumida Ku,3,98,36,1.56,2,3,691,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,"$10,000.00",10000,31091080,95.99999999999999,4.564348191467836,9,1.0986122886681098,1.206948960812582,1.0986122886681098,3.6109179126442243,2,2,0,0,0,0,6.539585955617669,42.76618447091187,279.67313934132966,477481,329939371,4.584967478670572
